Scaffold,Inhibitor,Noninhibitor,OddsRatio,p_value,
O=C(Nc1sccc1C(c1ccncc1)N1CCOCC1)c1ccco1,1,0,inf,0.335085907,-0.474843837
O=C(OC(C(=O)NC1CCCC1)c1ccncc1)C1=Cc2ccccc2OC1,1,0,inf,0.335085907,-0.474843837
O=C(OC1(CCNCCCc2nc3ccccc3[nH]2)CCc2ccccc2C1)C1CC1,1,0,inf,0.335085907,-0.474843837
O=C(OC1Cc2ccccc2OC1c1cc(=O)cc2cccc(C3Oc4ccccc4CC3OC(=O)c3ccccc3)c2c1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCC#CCS(=O)(=O)c1ccccc1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccco1,1,0,inf,0.335085907,-0.474843837
O=C(OCC1OCC=CC1Oc1ccccc1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCCN1CCCCC1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(OCCNCCc1ccccc1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCCSc1ccccc1)C1C=NC=CC1,1,0,inf,0.335085907,-0.474843837
O=C(OCCn1c2ccccc2c2cc3cnccc3cc21)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1ccccc1)C(Cc1ccccc1)=NC(=O)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1ccccc1)C1=CN(CCCCCC(=O)N(CCN2CCOCC2)Cc2ccc(-c3ccccc3)cc2)C(=O)NC1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1ccccc1)C1=CN(CCCCCC(=O)N(CCc2ccccn2)Cc2ccccc2)C(=O)NC1c1ccc(-c2ccccc2)cc1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1ccccc1)C1=CN(CCCCCC(=O)N(Cc2ccccc2)Cc2ccccn2)C(=O)NC1c1ccc(-c2ccccc2)cc1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(OCc1nnc(-c2ccccc2)o1)c1c2c(nc3ccccc13)CCCC2,1,0,inf,0.335085907,-0.474843837
O=C(OCc1nnc(-c2ccccc2)o1)c1ccc2c(c1)OCCO2,1,0,inf,0.335085907,-0.474843837
O=C(Oc1[nH]ncc1S(=O)(=O)c1ccccc1)c1cccs1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccc2[nH]ccc2c1)c1ccco1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccc2ccccc2c1)N1CCCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccc2ccccc2c1)c1cccnc1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1cccc2cccnc12)N1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccncc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCCC2(CCN(Cc3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCCC2(CCN(Cc3nccs3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)N1CCCC2(CCN(c3ccccn3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1)c1cccc2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(Oc1ccccc1CN1CCC2CCCCC21)c1cccs1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2c(n1CC1CC1)CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)C21)N1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2c(n1CCCNc1ccccn1)CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)C21)N1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2c(n1CCN1CCOCC1)CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)C21)N1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2c(n1CCn1ccnc1)CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)C21)N1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2cc3ccccc3nc2o1)N1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2ccccc2o1)N(Cc1ccccc1)C1CCS(=O)(=O)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2nc(-c3ccc4c(c3)OCO4)ccn2n1)N1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc2sccc2n1Cc1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc[nH]c1)N1CCCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cc[nH]c1)N1CCc2ccccc21,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc(CNS(=O)(=O)c2ccccc2)cc1)N1CCC(Cc2ccccc2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc(N2CCCCC2)cc1)N(Cc1ccccc1)c1ccccn1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc(OCc2cnoc2)cc1)N1CCN(c2ccccc2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc(S(=O)(=O)N2CCC(n3nnc4ccccc43)CC2)cc1)N1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc2ccccc2c1)c1cn2c3c(cccc13)OCC2CN1CCOCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc[nH]1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc[nH]1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc[nH]1)N1CCCC2(CCN(c3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccc[nH]1)N1CCc2ccccc2C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cccc(S(=O)(=O)Nc2ccccc2)c1)N1CCc2ccccc2C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)C1OC1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N(Cc1ccccc1)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC2Cc3c(ccn3CC3CC3)C2C1Cc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCCNc3ccccc3)C2C1Cc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCN3CCOCC3)C2C1Cc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCc3ccccc3)C2C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC2Cc3c(ccn3Cc3ccco3)C2C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC=CC1(Cc1ccccc1)C(=O)NCCN1CCOCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC=CC1(Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CC=CC12CCCCC2,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCC(c2ccccc2)=N1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCC(c2nc3c(nnn3Cc3ccccc3)c(=O)[nH]2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCCC(c2nc3c(nnn3Cc3ccccc3)c(=O)[nH]2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCCC2(CCN(c3ncccn3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCN(C2c3cccc4cccc(c34)C2NS(=O)(=O)c2ccccc2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCN(c2cccc(NCCc3ccccc3)c2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1=O,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1c(-c2ccccc2)oc2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1c2c3c(cccc3c3ccccc13)CCN2,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1c[nH]c(C(=O)NCc2cccnc2)c1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1c[nH]nc1-c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1cc(-c2ccccn2)c(N2CCOCC2)s1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1cc2cccnc2o1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1ccccc1N1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1ccccc1N1CCOCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1cn(CCN2CCOCC2)c2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)c1ncc[nH]1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccc1)n1cc(CCN2CCOCC2)c2ccccc21,1,0,inf,0.335085907,-0.474843837
O=C(c1ccccn1)N(C=Cc1ccccc1)CCc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)N1CCCC2(CCN(c3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)N1N=C(c2ccccc2)CC1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccco1)c1cn(CCOc2ccccc2)c2ccccc12,1,0,inf,0.335085907,-0.474843837
O=C(c1cccs1)N(Cc1ccco1)Cc1cc2ccccc2[nH]c1=O,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N(c1ccc2occc2c1)S(=O)(=O)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CC1)CN(Cc1ccccc1)C2,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCCN(c3ccccc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(Cc3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(c3ccccn3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccncc1)N1CCCC2(CCN(c3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1ccns1)N(Cc1c[nH]c2ccccc12)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1cn(-c2ccccc2)c2ccccc12)N1CCNCC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCC2(CCCN(c3ccccc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCCC2(CCN(Cc3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCCC2(CCN(c3ccccn3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnccn1)N1CCCC2(CCN(c3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnoc1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnoc1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1cnoc1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1conc1-c1ccccc1)N1CCc2ccccc2C1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N(Cc1ccncc1)c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCCC2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCCC2(CCN(Cc3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCCC2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCCC2(CCN(c3ccccc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1csnn1)N1CCCC2(CCN(c3ccncc3)C2)C1,1,0,inf,0.335085907,-0.474843837
O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,0,inf,0.335085907,-0.474843837
O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C(=Cc2ccc3c(c2)OCO3)CCCC1=Cc1ccc2c(c1)OCO2,1,0,inf,0.335085907,-0.474843837
O=C1C(=Cc2ccccn2)SC(=S)N1Nc1ccccn1,1,0,inf,0.335085907,-0.474843837
O=C1C(=O)N(CCCOc2ccccc2)c2ccccc21,1,0,inf,0.335085907,-0.474843837
O=C1C(=O)N(CCCn2ccnc2)C(c2ccccc2)C1C(=O)c1ccco1,1,0,inf,0.335085907,-0.474843837
O=C1C(=O)N(Cc2ccncc2)C(c2ccccc2)C1C(=O)c1ccco1,1,0,inf,0.335085907,-0.474843837
O=C1C(=O)c2ccccc2C2=C1CCCO2,1,0,inf,0.335085907,-0.474843837
O=C1C(Cc2ccccc2)=NC(=S)N1CC1CCCO1,1,0,inf,0.335085907,-0.474843837
O=C1C(Cc2ccccc2)=NC(=S)N1CCCn1ccnc1,1,0,inf,0.335085907,-0.474843837
O=C1C(Oc2ccccc2)C(c2ccc3c(c2)OCO3)N1CCc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C(Oc2ccccc2)C(c2ccccc2)N1CCc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C(Oc2ccccc2)C(c2ccccc2)N1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C(Oc2ccccc2)C(c2cccs2)N1Cc1ccc2c(c1)OCO2,1,0,inf,0.335085907,-0.474843837
O=C1C(c2ccccc2)N(C2CCCC2)C(=O)CN1CCc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C(c2ccccc2)N(CC2COc3ccccc3O2)C(=O)CN1C1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C1C(c2ccccc2)N(CC2COc3ccccc3O2)C(=O)CN1C1CCCCC1,1,0,inf,0.335085907,-0.474843837
O=C1C(c2ccccc2)N(Cc2ccco2)C(=O)CN1C1CCCC1,1,0,inf,0.335085907,-0.474843837
O=C1C(c2ccoc2)C2CCC3C4CCCCC4CCC3C23OC13,1,0,inf,0.335085907,-0.474843837
O=C1C2=CC3CC4COC(C3)C24Oc2cc3c(cc21)C=CCO3,1,0,inf,0.335085907,-0.474843837
O=C1C2=CC3CC4COC(C3=O)C24Oc2cc3c(cc21)C=CCO3,1,0,inf,0.335085907,-0.474843837
O=C1C2=CCc3cn(Cc4ccc5c(c4)OCO5)cc3C2CC2OC12,1,0,inf,0.335085907,-0.474843837
O=C1C2C(=NC(=S)NC2c2ccccc2)NC(c2ccccc2)N1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C2C3C4CC5C3C1C5C42,1,0,inf,0.335085907,-0.474843837
O=C1C2C=NNC2(c2ccccc2)C(=O)N1c1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C2CC3C=CC2(CN1Cc1ccccc1)O3,1,0,inf,0.335085907,-0.474843837
O=C1C2CCCC(c3cccc(N4CCOCC4)c3)N2C(=O)C2CCCC(c3ccccc3)N12,1,0,inf,0.335085907,-0.474843837
O=C1C2CCCC1C1CCC3C(=C1C2)C=COC3c1ccoc1,1,0,inf,0.335085907,-0.474843837
O=C1C2CCCC1C1CCC3C(=C1C2)CCOC3c1ccoc1,1,0,inf,0.335085907,-0.474843837
O=C1C2CCCN2c2ccc(S(=O)(=O)N3CCOCC3)cc2N1Cc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C2CCCN2c2ccccc2N1Cc1ccccc1,1,0,inf,0.335085907,-0.474843837
O=C1C2CN3CC1CN(C2)C3c1cccnc1,1,0,inf,0.335085907,-0.474843837
O=C1C=C2C(CCC3C4CCC(=O)C(CC23)C4=O)C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1C=C2C(CCC3C4CCCC5CC23OC54)C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1C=C2C3=C(CCC2C(c2ccoc2)O1)C1CCC(=O)C(C3)C1=O,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3c[nH]cc3C2C2(Cc3ccccc3)C(=O)N(CC3CC3)C(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3c[nH]cc3C2C2(Cc3ccccc3)C(=O)N(Cc3ccccc3)C(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3c[nH]cc3C2C2(Cc3ccccc3)C(=O)NC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3c[nH]cc3C2C2C(=NCc3ccccc3)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2(Cc3ccccc3)C(=NCC3CC3)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2(Cc3ccccc3)C(=NCCc3c[nH]c4ccccc34)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2(Cc3ccccc3)C(=NCc3ccccc3)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2C(=NCC3CC3)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2C(=NCc3ccccc3)OC(=O)N12,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CNC(Cc3ccccc3)C=C2C1,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CNC(Cc3ccccc3)CC2C1,1,0,inf,0.335085907,-0.474843837
O=C1C=C2CNCCC2C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CC(=O)c2cc3cc4c(cc3cc21)CCCC4,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2(CC1)Oc1ccccc1C2=O,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(=CCC3C2CCC2C3CC3OC(c4ccccc4)OC32)C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(=CCC3C2CCC2C3CC3OCOC32)C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(C1)CC(=O)C1C2CCC2C(c3ccoc3)OC(=O)C3OC321,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(C=CC3C2CCC2C(c4ccoc4)OC(=O)C4OC432)C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CC2C(CCC3C4=CC(=O)OC(c5ccoc5)C4CCC32)C1,1,0,inf,0.335085907,-0.474843837
O=C1C=CCC(C=Cc2ccc3c(c2)OCO3)O1,1,0,inf,0.335085907,-0.474843837
O=C1C=CCC(CCc2ccc3c(c2)OCO3)O1,1,0,inf,0.335085907,-0.474843837
O=C1C=CCC2CC(=O)C3C(CCC4C(c5ccoc5)OC(=O)C5OC543)C12,1,0,inf,0.335085907,-0.474843837
O=C1C=NC(=O)OCCC=CCC(=O)OCC(NS(=O)(=O)c2ccccc2)CCCC1,1,0,inf,0.335085907,-0.474843837
O=C1CC(=NC2CCc3ccccc32)C(=O)c2ncccc21,1,0,inf,0.335085907,-0.474843837
O=C1CC(=NCCN2CCOCC2)C(=O)c2ncccc21,1,0,inf,0.335085907,-0.474843837
O=C1CC(C(=O)Nc2ccccc2)SC(=NN=CCCc2ccc3c(c2)OCO3)N1,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccccc2)C2C(=O)CC(c3ccccc3)CC2=N1,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccccc2)CC(=O)C1C=NCCN1CCN(C(=O)Cc2ccccc2)CC1,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccccc2)NC(c2ccccc2)C1,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2ccccc2)Sc2ccccc2N1,1,0,inf,0.335085907,-0.474843837
O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,1,0,inf,0.335085907,-0.474843837
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2=C3CC4C(=O)CCC(C4=O)C3CCC2C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2C(CCC3C4CCCC(CC32)C4=O)C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2C(CCC3C4CCCCC4CC32)C2CCCCC12,1,0,inf,0.335085907,-0.474843837
O=C1CC2C3=CC4CCCC(C4=O)C3CCC2C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2C3C=C4CCCC(C4=O)C3CCC2C(c2ccoc2)O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2C=CC3C4CCCC4CC(=O)C3C2CC1=O,1,0,inf,0.335085907,-0.474843837
O=C1CC2CCC1(CS(=O)(=O)NCc1ccccc1)C2,1,0,inf,0.335085907,-0.474843837
O=C1CC2CCCC3CCC=C3C2O1,1,0,inf,0.335085907,-0.474843837
O=C1CC2CCCN3CCc4c(n1c1ccccc41)C23,1,0,inf,0.335085907,-0.474843837
O=C1CC2OCC3CC(=O)C4C(CCC5C(c6ccoc6)OC(=O)C6OC654)C32CO1,1,0,inf,0.335085907,-0.474843837
O=C1CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CC=CCC(NS(=O)(=O)c2ccccc2)CO1,1,0,inf,0.335085907,-0.474843837
O=C1CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CCCCCCO1,1,0,inf,0.335085907,-0.474843837
O=C1CC=CCC2C=CCC(COC(=O)CC=CCC(NS(=O)(=O)c3ccccc3)CO1)O2,1,0,inf,0.335085907,-0.474843837
O=C1CC=CCCCOC(=O)CCCCCCOC(=O)C(Cc2ccccc2)N1,1,0,inf,0.335085907,-0.474843837
O=C1CCC(C(=O)Nc2cccc(C3=NOC4(C3)CC(C(=O)NCCc3cc5ccccc5s3)N(C(=O)C=Cc3ccccc3)C4)c2)N1,1,0,inf,0.335085907,-0.474843837
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,1,0,inf,0.335085907,-0.474843837
O=C1CCC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)C1,1,0,inf,0.335085907,-0.474843837
