,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2012,31,31,24,31,47,31,31,31,24,12,31,31,50,1,47,31,50,12,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5673,31,31,31,31,45,31,14,45,14,50,24,31,12,31,18,31,14,31,14,25,50,50,53,12,31,18,12,31,18,45,24,24,31,31,47,31,31,31,47,31,31,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,31,47,31,14,31,24,50,47,31,14,31,25,50,24,31,12,31,18,45,31,12,31,22,45,31,31,31,14,31,14,31,14,50,12,14,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,31,47,31,14,31,14,31,12,12,14,50,12,47,31,31,45,31,31,31,14,31,14,24,47,31,14,50,12,29,50,2,31,50,49,47,31,47,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,47,14,24,3,45,45,31,12,31,18,31,14,31,14,45,14,50,12,45,31,14,31,14,31,14,31,14,31,14,50,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,31,31,31,14,45,31,25,50,50,31,31,31,17,45,14,31,14,24,31,31,31,14,45,50,2,50,1,17,45,14,50,49,31,21,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,31,47,31,14,31,14,25,24,31,45,31,12,31,18,31,25,51,31,31,14,31,14,25,50,12,45,31,12,31,18,31,14,31,14,24,1,47,31,24,31,31,18,31,14,50,2,31,14,51,50,50,31,31,31,31,51,50,25,31,14,51,50,49,0,0,0
10599,31,47,31,14,31,14,25,51,47,45,31,12,31,18,31,25,50,47,31,14,31,14,24,49,45,31,12,31,18,31,14,31,14,24,31,31,31,14,50,1,31,14,50,53,31,31,31,31,51,50,24,31,14,51,50,14,0,0,0,0,0,0,0,0,0,0
1897,31,31,24,31,31,24,31,31,31,14,31,14,25,50,25,6,14,6,12,31,18,45,31,14,31,14,31,12,51,14,50,12,47,31,31,47,50,1,31,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,31,31,24,31,31,31,31,17,45,14,25,50,24,45,31,12,31,18,31,14,31,14,24,12,36,12,31,18,46,31,14,50,13,53,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,31,31,17,45,14,25,50,2,45,31,12,31,18,31,14,31,14,31,24,47,45,31,12,31,18,31,24,31,31,31,14,50,45,53,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,31,31,12,31,18,47,31,31,31,28,24,31,31,31,31,31,28,24,31,31,31,25,50,2,31,31,47,28,24,47,31,31,31,24,31,31,31,47,50,1,31,24,31,31,31,50,45,50,53,31,51,50,51,31,31,27,51,50,13,31,51,50,17,0,0,0
2061,31,31,31,31,28,24,24,47,31,50,12,47,31,31,31,31,31,31,27,31,31,24,31,47,31,31,28,50,1,24,31,31,31,50,45,31,31,30,50,53,24,31,31,31,51,50,51,31,51,50,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,31,31,31,31,28,24,24,47,31,50,12,47,31,31,31,31,31,31,29,31,31,24,31,47,31,31,28,50,1,24,31,31,31,50,45,31,31,30,50,53,24,31,31,31,51,50,51,31,51,50,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,31,31,47,31,12,31,18,31,45,17,45,24,13,31,17,47,45,14,50,24,45,31,20,47,31,14,31,14,24,31,31,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,31,31,31,14,24,53,31,29,45,31,31,31,14,31,14,31,14,50,12,50,2,31,27,31,14,31,24,50,47,31,14,24,50,47,31,31,14,50,2,31,31,45,50,14,31,51,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,47,14,24,31,47,31,31,31,45,24,13,31,17,31,14,31,17,50,12,31,31,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,31,31,3,28,24,31,47,31,31,29,27,31,31,31,14,31,12,31,18,31,31,31,50,1,14,50,47,29,24,53,31,14,31,14,24,12,45,24,31,31,31,31,14,50,13,31,30,51,50,25,51,50,45,31,0,0,0,0,0,0,0,0,0,0,0,0
3582,31,31,3,30,24,31,47,31,31,29,27,31,31,31,14,31,12,31,18,31,31,31,50,1,14,50,47,29,24,53,31,14,31,14,24,12,45,24,31,31,31,31,14,50,13,31,28,51,50,25,51,50,45,31,0,0,0,0,0,0,0,0,0,0,0,0
9929,47,22,12,31,18,25,50,13,45,31,14,31,14,47,31,24,13,31,14,31,14,31,14,50,12,17,31,50,47,14,50,3,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,31,31,45,31,28,24,51,31,47,31,31,31,29,24,50,47,31,30,27,50,17,30,25,50,2,47,31,47,28,50,24,31,27,24,50,47,31,27,31,29,50,14,29,50,13,27,50,24,47,31,29,24,31,47,27,51,50,14,51,50,24,0,0,0,0,0
11212,31,47,31,14,31,14,31,25,24,50,27,47,31,14,31,14,24,50,47,31,31,14,50,25,6,13,50,45,17,9,27,24,31,31,31,45,31,31,31,31,17,31,24,31,31,14,24,31,31,31,14,50,25,50,45,27,51,50,17,47,14,51,51,51,0,0
8853,47,15,24,31,46,31,14,31,14,24,49,53,12,31,18,12,31,18,31,31,14,31,14,31,14,50,12,31,17,47,45,14,51,50,50,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,31,31,17,47,31,24,31,31,14,50,12,31,17,31,24,45,45,31,31,45,31,31,47,31,31,50,12,14,31,14,31,14,31,50,12,17,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,31,31,24,31,31,31,12,31,18,45,31,14,31,14,24,14,45,31,12,31,18,31,14,31,14,45,14,50,12,31,17,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,31,31,31,31,31,17,45,31,12,31,17,31,31,12,31,18,45,14,50,25,53,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,47,14,45,31,12,31,18,31,12,31,18,31,12,31,18,45,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,47,15,24,31,46,31,14,31,14,31,12,51,14,50,12,31,31,14,31,25,50,31,8,14,57,14,31,14,31,12,51,14,50,12,47,31,47,50,12,14,31,14,50,49,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,31,31,14,31,14,31,14,24,50,31,4,31,25,50,24,53,31,31,12,31,18,45,31,31,31,31,14,31,14,31,14,50,12,50,2,17,31,51,50,12,14,51,50,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10798,47,14,24,13,45,31,31,47,31,31,50,12,31,24,13,31,14,31,14,31,14,50,12,31,31,45,31,31,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,31,31,17,31,24,2,45,31,31,31,31,31,31,50,12,14,45,14,24,13,31,14,31,14,31,14,50,12,45,24,47,31,31,45,31,31,31,31,31,50,12,31,51,50,50,17,51,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,31,47,31,14,31,14,24,3,31,12,31,18,45,31,31,14,31,14,45,14,50,12,31,14,50,53,31,12,31,18,45,31,31,14,31,14,45,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,45,53,12,31,18,12,31,18,31,14,31,14,25,50,24,45,31,12,31,18,45,31,14,31,14,31,14,31,14,31,14,50,2,50,12,31,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,31,31,31,12,31,18,45,31,12,31,22,45,31,14,31,14,25,50,51,45,31,12,31,18,31,47,31,14,31,14,24,31,32,31,14,50,1,32,31,14,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,31,31,47,31,14,31,14,31,14,50,12,47,31,31,12,31,18,45,31,14,31,14,24,31,32,31,14,50,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,31,47,31,14,31,24,13,6,17,8,31,24,31,45,18,14,24,31,23,31,14,50,17,47,31,31,12,31,18,45,31,14,31,14,31,14,50,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130,31,47,31,31,31,45,31,12,31,18,31,12,31,18,45,8,14,6,14,31,14,25,50,51,47,31,31,12,31,18,45,31,14,31,14,31,24,31,32,14,50,1,31,31,24,50,47,31,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10561,31,47,31,14,31,24,45,31,45,31,24,31,31,24,31,31,31,47,14,31,14,50,17,47,31,31,12,31,18,45,31,14,31,14,24,31,23,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,31,31,14,31,14,31,25,50,1,31,31,45,31,17,31,14,31,14,31,14,50,12,45,45,17,45,14,50,17,50,24,14,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,31,31,14,31,14,31,24,53,31,45,31,17,31,17,31,42,45,14,31,50,13,20,24,14,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,31,14,31,14,31,14,25,51,50,31,14,31,25,50,25,31,31,14,24,3,31,14,31,14,31,14,31,14,31,50,12,14,50,2,47,45,20,3,17,47,51,50,51,31,14,31,51,50,2,14,51,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,47,14,24,2,45,31,31,14,31,14,47,50,24,31,14,31,14,24,13,45,31,31,31,31,50,24,18,31,14,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,31,31,47,31,14,31,25,50,51,6,14,24,50,6,4,31,17,31,14,31,14,31,14,50,12,42,50,13,14,31,14,51,50,50,47,31,31,14,31,14,24,12,31,12,31,18,47,47,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,31,47,31,12,31,18,31,14,31,14,25,51,51,31,47,31,14,31,14,25,50,51,6,14,24,50,57,4,31,17,31,14,31,14,31,14,50,12,42,50,13,31,14,51,50,50,47,31,47,51,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,47,14,25,50,50,45,31,24,2,31,31,14,31,14,31,14,50,12,31,12,31,18,47,6,12,13,14,57,14,31,14,47,50,24,45,31,12,31,18,31,14,31,14,24,31,23,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,31,47,31,14,31,14,25,50,49,31,45,17,45,25,50,12,31,31,12,31,18,45,31,31,31,14,42,31,14,31,14,31,14,50,13,50,12,45,21,50,51,31,14,51,50,2,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,31,24,13,31,31,17,45,17,42,50,24,31,17,45,17,42,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,47,14,24,13,31,14,31,17,31,14,50,12,45,31,31,31,25,50,31,31,31,31,45,24,13,31,14,31,14,31,14,50,12,31,50,45,31,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,31,31,14,45,14,25,50,2,31,45,31,17,31,17,31,14,50,12,31,14,31,14,24,12,45,24,31,31,31,31,14,50,13,31,17,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,31,31,14,45,14,25,50,14,31,45,31,17,31,17,31,14,50,12,31,14,31,14,31,24,2,45,53,24,31,31,12,31,18,18,14,50,47,31,17,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,31,31,14,45,14,25,50,51,31,45,31,17,31,17,31,14,50,12,31,14,31,14,31,14,50,12,31,31,17,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,31,31,14,45,14,25,50,13,31,45,31,17,31,17,31,14,50,12,31,14,31,14,31,14,50,12,31,45,24,31,31,31,31,17,51,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7859,31,47,31,14,31,14,31,25,50,12,31,14,45,14,45,14,50,12,45,31,31,14,45,14,24,31,31,31,17,50,1,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7945,31,47,31,14,31,14,31,14,50,12,31,14,45,14,45,14,50,12,45,31,31,14,45,14,24,31,31,31,17,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,31,31,14,45,14,25,50,1,31,45,31,17,31,17,31,14,50,12,31,14,31,14,31,24,50,31,4,14,50,25,31,17,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037,31,47,31,14,31,14,31,14,50,12,45,31,31,45,25,50,2,31,27,24,14,31,12,31,18,45,31,24,31,31,24,31,31,31,31,14,31,14,31,14,50,12,31,31,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,31,31,14,31,24,31,31,17,31,25,50,13,45,31,12,31,17,45,31,14,31,14,24,31,33,31,24,12,36,12,31,18,46,14,50,2,17,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,31,31,14,31,14,24,31,31,31,25,50,24,45,31,12,31,17,45,31,17,31,24,31,31,14,31,24,31,31,17,50,25,14,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,31,31,14,31,14,31,25,50,24,45,31,12,31,17,45,31,17,31,24,31,31,14,31,24,31,31,17,50,25,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,31,47,31,14,31,14,31,12,51,14,50,12,30,31,31,31,31,27,50,12,29,24,51,31,50,47,45,24,31,31,31,31,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9816,47,14,31,31,31,14,50,24,27,24,31,47,31,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,31,47,29,31,47,31,12,31,18,27,24,47,47,31,31,14,31,14,31,14,50,12,31,14,29,24,31,31,27,24,50,47,31,31,47,31,12,31,18,29,24,47,47,31,31,14,31,14,31,14,50,12,31,14,27,51,51,24,31,0,0,0,0,0,0,0
7662,31,47,31,14,31,14,24,50,47,31,31,25,50,14,31,12,31,18,31,45,31,12,31,18,45,31,24,31,31,24,13,31,14,31,14,31,14,50,12,31,50,17,18,14,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,31,45,25,50,13,31,14,31,14,24,3,31,12,31,18,45,31,31,14,31,14,31,17,50,12,31,14,50,53,53,24,31,31,12,31,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,32,31,14,31,14,31,24,31,32,14,50,1,31,53,31,17,45,14,24,47,6,14,6,14,31,14,31,14,50,12,47,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10478,32,31,14,31,14,31,14,50,12,31,53,31,17,45,14,24,47,6,14,6,14,31,14,31,14,50,12,47,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9371,47,14,24,53,45,31,17,45,14,24,12,31,31,31,50,50,53,50,25,31,31,31,14,31,14,31,14,50,12,31,45,50,2,53,12,31,18,12,31,18,31,14,31,14,31,14,50,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9496,47,14,24,31,47,27,29,24,12,31,12,31,18,47,29,31,12,31,18,31,14,29,50,47,45,50,1,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,47,31,31,14,31,14,31,14,50,12,47,27,47,29,24,50,31,47,27,24,31,47,29,24,31,47,29,50,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,47,31,31,14,31,14,31,14,50,12,47,29,47,31,24,50,31,47,31,24,31,47,31,24,31,47,31,50,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,47,31,31,47,29,24,17,47,31,14,31,14,24,31,47,31,14,50,1,31,24,31,47,31,24,31,47,31,50,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,47,15,24,31,46,31,14,31,14,25,50,24,47,29,47,27,24,50,31,47,27,24,31,47,27,24,31,47,27,50,2,33,31,24,12,36,12,31,18,46,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,45,3,31,14,31,14,24,13,31,14,31,14,31,14,50,12,45,14,50,45,53,31,31,12,31,18,31,14,31,14,31,24,31,32,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,31,31,17,31,14,31,14,31,14,50,12,45,50,13,31,31,12,31,18,45,8,14,57,14,31,14,31,17,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,31,47,27,31,47,31,12,31,18,29,24,2,31,31,14,31,14,31,14,50,12,45,31,12,31,18,31,31,14,27,24,31,31,29,24,50,47,31,31,47,31,12,31,18,27,24,31,31,45,31,12,31,18,31,31,14,29,51,51,24,31,0,0,0,0,0
8306,33,31,24,31,33,24,31,33,31,14,31,14,25,50,45,6,17,8,31,31,45,24,53,31,31,14,31,14,31,14,31,14,31,14,50,2,50,12,31,31,50,49,31,14,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,47,14,25,50,17,31,14,31,24,13,31,24,31,33,24,31,33,33,14,31,24,13,31,24,31,33,24,31,33,33,14,50,14,45,31,31,31,24,24,31,31,50,12,31,31,45,24,13,31,14,31,14,31,17,50,12,31,31,50,14,0,0,0,0,0,0
10572,31,47,31,14,31,14,25,50,53,31,12,31,18,45,31,31,31,24,24,31,31,50,12,31,31,45,24,13,31,14,31,14,31,17,50,12,31,31,50,14,31,14,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,31,31,45,25,50,1,31,31,12,31,18,45,31,14,31,14,31,12,51,14,50,12,47,31,31,47,50,1,31,12,31,18,31,14,31,14,31,24,53,53,12,31,18,12,31,18,45,31,31,47,31,31,50,12,14,50,3,0,0,0,0,0,0,0,0,0
9026,47,14,25,51,12,31,31,31,12,31,18,45,24,45,31,14,31,14,24,31,32,31,14,50,1,31,12,31,22,45,50,14,31,31,31,14,31,17,31,14,50,12,45,31,14,31,14,24,31,33,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0
4217,31,31,24,31,31,47,29,27,24,51,47,50,12,27,25,50,31,47,45,45,17,31,14,31,14,24,31,32,31,14,50,1,50,2,47,27,50,49,27,31,47,31,24,31,31,24,31,31,47,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,31,47,31,14,31,14,24,13,6,17,8,31,24,31,45,22,31,14,50,45,47,31,12,31,18,31,14,31,14,31,14,31,14,31,14,50,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,31,31,31,31,31,31,12,31,18,45,31,25,50,45,31,31,31,24,31,31,27,50,1,31,14,31,14,31,24,13,45,31,31,47,31,31,50,12,14,50,45,31,12,31,18,45,51,50,13,31,51,50,17,31,14,31,14,31,24,31,23,14,50,1,0,0
5585,31,31,31,31,17,45,14,25,50,31,53,31,31,12,31,18,45,31,31,31,31,24,31,31,31,50,1,45,50,53,31,31,31,31,31,47,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,31,31,12,31,18,45,31,31,45,24,12,31,24,31,31,18,31,50,25,31,45,24,12,31,24,31,31,18,31,25,50,24,31,24,13,45,50,25,31,24,31,31,18,45,51,50,31,31,24,31,31,18,45,51,50,1,31,24,31,31,18,0,0,0,0,0
5367,31,31,31,12,31,18,45,31,31,45,24,1,31,12,31,18,31,31,31,50,13,31,45,24,1,31,12,31,18,31,31,31,25,50,1,31,24,2,45,50,13,31,12,31,18,31,31,45,51,50,24,31,12,31,18,31,31,45,51,50,47,31,12,31,18,31
10836,47,14,24,31,47,31,29,24,2,53,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,45,14,25,50,25,31,27,24,31,47,31,47,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,45,31,31,31,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,31,31,14,45,14,25,51,25,31,45,31,17,31,25,50,51,31,14,31,14,31,24,2,45,53,24,31,31,12,31,18,18,14,50,47,17,31,14,31,14,31,14,51,50,24,50,12,31,17,51,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,31,31,14,45,14,25,51,51,31,45,31,17,31,24,49,31,14,31,14,31,14,50,12,31,24,31,33,24,31,33,33,17,31,14,31,14,31,14,51,50,51,50,12,31,17,51,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7873,31,47,31,14,31,14,31,25,50,3,31,17,31,24,14,45,31,31,14,45,14,24,31,31,31,17,50,1,14,31,14,31,14,31,50,12,17,51,50,50,14,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954,31,47,31,14,31,14,31,14,50,12,31,17,31,24,14,45,31,31,14,45,14,24,31,31,31,17,50,1,14,31,14,31,14,31,50,12,17,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,31,31,31,53,31,17,31,24,31,31,14,31,24,31,31,14,50,25,53,12,31,18,12,31,18,31,14,31,14,31,14,50,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,31,45,31,17,31,24,31,31,14,31,24,31,31,14,50,25,53,12,31,18,12,31,18,31,14,31,14,24,31,31,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,31,47,31,14,31,14,25,51,45,31,31,24,53,31,12,31,18,45,31,31,45,24,31,31,31,31,50,1,31,14,31,14,31,14,50,12,31,12,31,18,45,51,50,51,31,31,31,31,31,31,50,12,31,14,51,50,53,0,0,0,0,0,0,0,0,0
2969,47,14,47,31,24,50,31,47,31,24,31,47,31,24,31,47,31,50,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,31,28,24,31,47,31,31,47,31,12,31,18,31,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10735,45,31,17,31,25,50,24,31,53,31,17,45,17,45,50,24,31,14,31,14,24,31,32,31,14,50,1,17,31,24,13,45,31,31,47,31,31,50,12,17,51,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,47,14,24,14,31,47,31,14,31,14,24,31,32,31,14,50,1,45,31,31,31,14,31,31,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9887,47,22,12,31,18,24,45,31,14,31,14,24,31,23,31,14,50,1,45,31,31,45,25,50,50,53,12,31,18,12,31,18,31,14,31,14,24,31,23,31,14,50,1,31,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,31,31,31,12,31,18,45,24,45,31,14,31,14,24,31,33,31,14,50,1,31,31,14,53,12,31,18,12,31,18,31,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,47,14,24,47,31,31,31,14,31,14,31,14,50,12,45,45,31,12,31,18,31,14,31,14,47,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
